496,          16.,          -4.,          20.
497,   16.7938137,          -4.,   25.5787468
498,   19.1122417,          -4.,   30.7146454
499,   27.1065254,          -4.,           5.
500,   31.4418068,          -4.,           5.
501,    25.061142,  -19.4042873,           5.
502,   21.9956341,  -16.3387814,           5.
503,    16.342823,  -10.6859684,   9.28535461
504,   14.7034464,  -9.04659271,   14.4212532
505,   14.1421356,  -8.48528099,          20.
506,   14.7034464,  -9.04659271,   25.5787468
507,    16.342823,  -10.6859684,   30.7146454
508,   16.1016998,  -16.1016998,           5.
509,   10.6859684,   -16.342823,   9.28535461
510,   9.04659271,  -14.7034464,   14.4212532
511,   8.48528099,  -14.1421356,          20.
512,   9.04659271,  -14.7034464,   25.5787468
513,   10.6859684,   -16.342823,   30.7146454
514,   16.3387814,  -21.9956341,           5.
515,   19.4042873,   -25.061142,           5.
516,   4.90199947,  -35.6646957,           0.
517,   9.71268368,  -34.6650238,           0.
518,   14.3424397,  -33.0196075,           0.
519,   18.7050228,  -30.7590981,           0.
520,   22.7191658,  -27.9256058,           0.
521,   26.3100948,  -24.5719128,           0.
522,   29.4109154,  -20.7604923,           0.
523,   31.9638672,  -16.5623417,           0.
524,   33.9213943,   -12.055666,           0.
525,   35.2470284,  -7.32441664,           0.
526,   35.9160767,  -2.45672679,           0.
527,   35.9160767,   2.45672679,           0.
528,   35.2470284,   7.32441664,           0.
529,   33.9213943,    12.055666,           0.
530,   31.9638672,   16.5623417,           0.
531,   29.4109154,   20.7604923,           0.
532,   26.3100948,   24.5719128,           0.
533,   22.7191658,   27.9256058,           0.
534,   18.7050228,   30.7590981,           0.
535,   14.3424397,   33.0196075,           0.
536,   9.71268368,   34.6650238,           0.
537,   4.90199947,   35.6646957,           0.
538,   8.97698498,   34.8627853,           5.
539,   13.7766037,   33.2596626,           5.
540,   18.3040237,   30.9993992,           5.
541,   30.9993992,   18.3040237,           5.
542,   33.2596626,   13.7766037,           5.
543,   34.8627853,   8.97698498,           5.
544,   34.8627853,  -8.97698498,           5.
545,   33.2596626,  -13.7766037,           5.
546,   30.9993992,  -18.3040237,           5.
547,   18.3040237,  -30.9993992,           5.
548,   13.7766037,  -33.2596626,           5.
549,   8.97698498,  -34.8627853,           5.
550,           4.,  -31.4418068,           5.
551,           4.,  -27.1065254,           5.
552,           4.,  -19.1122417,   9.28535461
553,           4.,  -16.7938137,   14.4212532
554,           4.,         -16.,          20.
555,           4.,  -16.7938137,   25.5787468
556,           4.,  -19.1122417,   30.7146454
557,           0.,   -22.771244,           5.
558,          -4.,  -19.1122417,   9.28535461
559,          -4.,  -16.7938137,   14.4212532
560,          -4.,         -16.,          20.
561,          -4.,  -16.7938137,   25.5787468
562,          -4.,  -19.1122417,   30.7146454
563,          -4.,  -27.1065254,           5.
564,          -4.,  -31.4418068,           5.
565,  -19.4042873,   -25.061142,           5.
566,  -16.3387814,  -21.9956341,           5.
567,  -10.6859684,   -16.342823,   9.28535461
568,  -9.04659271,  -14.7034464,   14.4212532
569,  -8.48528099,  -14.1421356,          20.
570,  -9.04659271,  -14.7034464,   25.5787468
571,  -10.6859684,   -16.342823,   30.7146454
572,  -16.1016998,  -16.1016998,           5.
573,   -16.342823,  -10.6859684,   9.28535461
574,  -14.7034464,  -9.04659271,   14.4212532
575,  -14.1421356,  -8.48528099,          20.
576,  -14.7034464,  -9.04659271,   25.5787468
577,   -16.342823,  -10.6859684,   30.7146454
578,  -21.9956341,  -16.3387814,           5.
579,   -25.061142,  -19.4042873,           5.
580,  -8.97698498,  -34.8627853,           5.
581,  -13.7766037,  -33.2596626,           5.
582,  -18.3040237,  -30.9993992,           5.
583,  -30.9993992,  -18.3040237,           5.
584,  -33.2596626,  -13.7766037,           5.
585,  -34.8627853,  -8.97698498,           5.
586,  -34.8627853,   8.97698498,           5.
587,  -33.2596626,   13.7766037,           5.
588,  -30.9993992,   18.3040237,           5.
589,  -18.3040237,   30.9993992,           5.
590,  -13.7766037,   33.2596626,           5.
591,  -8.97698498,   34.8627853,           5.
592,  -4.90199947,   35.6646957,           0.
593,  -9.71268368,   34.6650238,           0.
594,  -14.3424397,   33.0196075,           0.
595,  -18.7050228,   30.7590981,           0.
596,  -22.7191658,   27.9256058,           0.
597,  -26.3100948,   24.5719128,           0.
598,  -29.4109154,   20.7604923,           0.
599,  -31.9638672,   16.5623417,           0.
600,  -33.9213943,    12.055666,           0.
601,  -35.2470284,   7.32441664,           0.
602,  -35.9160767,   2.45672679,           0.
603,  -35.9160767,  -2.45672679,           0.
604,  -35.2470284,  -7.32441664,           0.
605,  -33.9213943,   -12.055666,           0.
606,  -31.9638672,  -16.5623417,           0.
607,  -29.4109154,  -20.7604923,           0.
608,  -26.3100948,  -24.5719128,           0.
609,  -22.7191658,  -27.9256058,           0.
610,  -18.7050228,  -30.7590981,           0.
611,  -14.3424397,  -33.0196075,           0.
612,  -9.71268368,  -34.6650238,           0.
613,  -4.90199947,  -35.6646957,           0.
614,  -31.4418068,          -4.,           5.
615,  -27.1065254,          -4.,           5.
616,  -19.1122417,          -4.,   9.28535461
617,  -16.7938137,          -4.,   14.4212532
618,         -16.,          -4.,          20.
619,  -16.7938137,          -4.,   25.5787468
620,  -19.1122417,          -4.,   30.7146454
621,   -22.771244,           0.,           5.
622,  -19.1122417,           4.,   9.28535461
623,  -16.7938137,           4.,   14.4212532
624,         -16.,           4.,          20.
625,  -16.7938137,           4.,   25.5787468
626,  -19.1122417,           4.,   30.7146454
627,  -27.1065254,           4.,           5.
628,  -31.4418068,           4.,           5.
629,   4.78631306,  -19.4188366,           0.
630,   9.29446316,  -17.7091198,           0.
631,   13.2624531,  -14.9702148,           0.
632,   16.4596767,  -11.3612947,           0.
633,    18.700325,  -7.09209776,           0.
634,   19.8541775,   -2.4107337,           0.
635,   19.8541775,    2.4107337,           0.
636,    18.700325,   7.09209776,           0.
637,   16.4596767,   11.3612947,           0.
638,   13.2624531,   14.9702148,           0.
639,   9.29446316,   17.7091198,           0.
640,   4.78631306,   19.4188366,           0.
641,  -4.78631306,   19.4188366,           0.
642,  -9.29446316,   17.7091198,           0.
643,  -13.2624531,   14.9702148,           0.
644,  -16.4596767,   11.3612947,           0.
645,   -18.700325,   7.09209776,           0.
646,  -19.8541775,    2.4107337,           0.
647,  -19.8541775,   -2.4107337,           0.
648,   -18.700325,  -7.09209776,           0.
649,  -16.4596767,  -11.3612947,           0.
650,  -13.2624531,  -14.9702148,           0.
651,  -9.29446316,  -17.7091198,           0.
652,  -4.78631306,  -19.4188366,           0.
653,   4.78631306,  -19.4188366,           5.
654,   9.29446316,  -17.7091198,           5.
655,   13.2624531,  -14.9702148,           5.
656,   16.4596767,  -11.3612947,           5.
657,    18.700325,  -7.09209776,           5.
658,   19.8541775,   -2.4107337,           5.
659,   19.8541775,    2.4107337,           5.
660,    18.700325,   7.09209776,           5.
661,   16.4596767,   11.3612947,           5.
662,   13.2624531,   14.9702148,           5.
663,   9.29446316,   17.7091198,           5.
664,   4.78631306,   19.4188366,           5.
665,  -4.78631306,  -19.4188366,           5.
666,  -9.29446316,  -17.7091198,           5.
667,  -13.2624531,  -14.9702148,           5.
668,  -16.4596767,  -11.3612947,           5.
669,   -18.700325,  -7.09209776,           5.
670,  -19.8541775,   -2.4107337,           5.
671,  -19.8541775,    2.4107337,           5.
672,   -18.700325,   7.09209776,           5.
673,  -16.4596767,   11.3612947,           5.
